label,ID
CSI-Negative,767581944456544256
CSI-Negative,733632237988515840
CSI-Negative,755873863465140224
CSI-Positive,796925823978651648
CSI-Negative,763056842222268416
CSI-Negative,693489766206181376
CSI-Negative,715298820951838720
CSI-Negative,784817614652452864
CSI-Negative,814913544198164480
CSI-Negative,715159544888995840
CSI-Negative,767005367406559232
CSI-Negative,786380503628648320
CSI-Negative,777534069877960704
CSI-Positive,801469950288334848
CSI-Negative,705625735881338880
CSI-Negative,712507916184657920
CSI-Negative,718982523435532288
CSI-Positive,799950188122996736
CSI-Negative,758990385787969536
CSI-Negative,815083651964764160
CSI-Negative,771420093104418816
CSI-Positive,725009809129529344
CSI-Negative,771432297597800320
CSI-Positive,799371973319131136
CSI-Negative,793067297099227136
CSI-Negative,772539266027048960
CSI-Negative,724202911966846976
CSI-Negative,801568094648864768
CSI-Negative,774584955607347200
CSI-Negative,697481239817682944
CSI-Negative,758006207378448384
CSI-Positive,728797650431057920
CSI-Negative,710461172055724032
CSI-Negative,761977453892014080
CSI-Negative,767049464817127424
CSI-Negative,798703171447070720
CSI-Positive,804377045807472640
CSI-Negative,722114345249812480
CSI-Negative,774608692238884864
CSI-Negative,740939096038613120
CSI-Negative,804791866302472192
CSI-Positive,697925983148572672
CSI-Negative,813044163784544128
CSI-Negative,686740871715385344
CSI-Negative,762742058138345472
CSI-Positive,803993394477486080
CSI-Positive,704730336618520576
CSI-Negative,757979619135852544
CSI-Negative,778408039066038272
CSI-Negative,781837340184416128
CSI-Negative,765710297701031936
CSI-Positive,724912470087884800
CSI-Positive,685674125902262272
CSI-Negative,806972279171084288
CSI-Negative,683003902539788288
CSI-Negative,794908278652161920
CSI-Negative,756240962142208000
CSI-Negative,783466641103388672
CSI-Negative,763373562988204032
CSI-Negative,703964683938742272
CSI-Negative,775457350152880128
CSI-Negative,734320296757338112
CSI-Negative,793223074187325440
CSI-Positive,787790049764978688
CSI-Negative,791065161318576128
CSI-Positive,769247320302948352
CSI-Negative,728761104390742016
CSI-Positive,728105146853400576
CSI-Positive,794250699802451968
CSI-Positive,771619899126915072
CSI-Negative,755290054327762944
CSI-Negative,783452177738059776
CSI-Negative,695450620518531072
CSI-Negative,748332222512496640
CSI-Positive,804519295111884800
CSI-Negative,808684660515569664
CSI-Negative,709814962940747776
CSI-Positive,705887810591436800
CSI-Negative,744968790333591552
CSI-Positive,750207791034400768
CSI-Negative,756577415732793344
CSI-Negative,754471163581956096
CSI-Negative,790380313209819008
CSI-Negative,810695138125185024
CSI-Negative,724654519213133824
CSI-Negative,691634951922569216
CSI-Negative,690012999784992768
CSI-Negative,740751035921104896
CSI-Negative,700350644956348416
CSI-Positive,781514355581911040
CSI-Negative,758934518833123328
CSI-Negative,714239978386096128
CSI-Negative,728727198014816256
CSI-Negative,759391532550152192
CSI-Positive,758301151418839040
CSI-Positive,721369076086362112
CSI-Negative,735396113990209536
CSI-Negative,721971460072476672
CSI-Negative,809773134828228608
CSI-Negative,750321281875271680
CSI-Negative,727443088118042624
CSI-Negative,715263564286656512
CSI-Positive,689919187934797824
CSI-Negative,695453894206312448
CSI-Negative,745342472646180864
CSI-Negative,784597620429914112
CSI-Negative,719664070073257984
CSI-Negative,710537616714813440
CSI-Positive,737699229473329152
CSI-Negative,808916480595263360
CSI-Negative,733253144763715584
CSI-Negative,760800276903112704
CSI-Positive,803346072793923584
CSI-Negative,789016927041490944
CSI-Negative,693225445727277056
CSI-Negative,784696353569902720
CSI-Negative,778940204988194816
CSI-Negative,772718557872488448
CSI-Positive,768372281550643200
CSI-Negative,728313501022851072
CSI-Negative,767917011036876800
CSI-Negative,755488243567779840
CSI-Positive,757586681935437824
CSI-Negative,761707522663157760
CSI-Negative,684463363879993344
CSI-Negative,690123234260422656
CSI-Negative,781558737932685312
CSI-Negative,745723120707723264
CSI-Negative,813794164856930304
CSI-Negative,759167078293057536
CSI-Negative,812198780829335552
CSI-Negative,765620854977724416
CSI-Negative,710848533310537728
CSI-Negative,766161691507724288
CSI-Negative,800897518028656640
CSI-Negative,686224416863350784
CSI-Negative,711606856645345280
CSI-Negative,696269348030144512
CSI-Negative,725930168443752448
CSI-Negative,708750618316431360
CSI-Negative,736109934836731904
CSI-Negative,724281926572478464
CSI-Positive,740422200843468800
CSI-Negative,789923336008634240
CSI-Negative,773220775490940928
CSI-Negative,704165056695566336
CSI-Negative,704683396975497216
CSI-Negative,771787289089368064
CSI-Negative,798637799792668672
CSI-Negative,812834312320065408
CSI-Negative,796842098175643520
CSI-Positive,793188455291375616
CSI-Negative,726261273638375424
CSI-Positive,699572664399110144
CSI-Positive,801151788028084224
CSI-Positive,798659158639661056
CSI-Positive,691931106002759680
CSI-Negative,731832468043632640
CSI-Negative,751567374269067264
CSI-Negative,788504992952922112
CSI-Negative,742422471517732864
CSI-Positive,728154530559369216
CSI-Negative,790592214330212352
CSI-Positive,809263528561537024
CSI-Negative,750695244824543232
CSI-Negative,797467995513692160
CSI-Positive,696948551595720704
CSI-Positive,719632805211144192
CSI-Positive,780809063852630016
CSI-Negative,734205923871326208
CSI-Negative,777928039598522368
CSI-Negative,717265288937480192
CSI-Negative,736788594430468096
CSI-Negative,732240781029847040
CSI-Negative,761403413091512320
CSI-Negative,690315754395271168
CSI-Negative,743643197906247680
CSI-Negative,730857610090401792
CSI-Negative,698627864476983296
CSI-Negative,807283682423795712
CSI-Positive,791721370635776000
CSI-Negative,702328659126800384
CSI-Negative,741072782759333760
CSI-Positive,787775142994714624
CSI-Negative,795984143796424704
CSI-Positive,701338087784370176
CSI-Negative,693909824476557312
CSI-Positive,771776628900761600
CSI-Negative,747979943246716928
CSI-Negative,700778340765016064
CSI-Negative,764105258821746688
CSI-Positive,767560995665510400
CSI-Positive,788761492665593856
CSI-Negative,758253506176380928
CSI-Negative,708117471471865856
CSI-Positive,749116678387044352
CSI-Negative,786880721889755136
CSI-Negative,692218792064258048
CSI-Negative,798228370169311232
CSI-Negative,771385588805144448
CSI-Negative,766587167648866304
CSI-Negative,771848030718926848
CSI-Negative,716081766654742528
CSI-Negative,760311918728876032
CSI-Positive,787019176183554048
CSI-Positive,744652248320516096
CSI-Negative,808835970355314688
CSI-Negative,786745065314156544
CSI-Negative,800369927857307648
CSI-Negative,723688497115176960
CSI-Negative,779000066283560960
CSI-Negative,751417729517707264
CSI-Negative,760229691273908224
CSI-Negative,724367286971158528
CSI-Negative,749681360764170240
CSI-Negative,790921578510970880
CSI-Negative,703088025446719488
CSI-Negative,735947964921831424
CSI-Negative,732038880451428352
CSI-Negative,781864368946475008
CSI-Negative,777677366503940096
CSI-Negative,772694562993115008
CSI-Negative,813841992706756608
CSI-Negative,778095117433462784
CSI-Negative,701758242477576192
CSI-Negative,723491844752084992
CSI-Negative,792041295887859712
CSI-Negative,746546324275855360
CSI-Negative,757351569474068480
CSI-Negative,727655216720400384
CSI-Negative,750848505988648960
CSI-Negative,728780564136747008
CSI-Negative,723284473983307776
CSI-Negative,779608579456143360
CSI-Negative,698430415573536768
CSI-Positive,804581907899957248
CSI-Negative,795057323286941696
CSI-Negative,686955710492610560
CSI-Negative,717416224473243648
CSI-Positive,798365242614956032
CSI-Negative,723195046699368448
CSI-Positive,708066529858850816
CSI-Positive,803300441832456192
CSI-Negative,758054279106007040
CSI-Negative,700549599476318208
CSI-Negative,769482009508925440
CSI-Negative,770282525071511552
CSI-Negative,805952558162276352
CSI-Negative,786220669071683584
CSI-Negative,749365086938996736
CSI-Negative,745089368449245184
CSI-Negative,799600435401265152
CSI-Negative,748221965568114560
CSI-Negative,788792941699530752
CSI-Negative,778475732552994816
CSI-Negative,781351268744884224
CSI-Negative,695416174905942016
CSI-Positive,710057668128301056
CSI-Negative,788356754480439296
CSI-Negative,783047391989542912
CSI-Positive,748765612764045312
CSI-Negative,751988768270348288
CSI-Negative,700468264451731456
CSI-Negative,769602393390526464
CSI-Negative,731971811907342336
CSI-Negative,762071327851380608
CSI-Negative,695399262197133312
CSI-Negative,722302581062635520
CSI-Negative,735007664825085952
CSI-Negative,725334432022859648
CSI-Negative,785486038277824512
CSI-Negative,781445296353972224
CSI-Negative,814327862371241984
CSI-Positive,802498943695421440
CSI-Negative,694187215296057344
CSI-Negative,762846843793321984
CSI-Negative,695446278054944768
CSI-Negative,772065903416635520
CSI-Negative,795574419187965952
CSI-Negative,687736977542770688
CSI-Negative,737998313040039808
CSI-Negative,754352656051732480
CSI-Negative,726159544871702528
CSI-Negative,762642293559930880
CSI-Negative,757070336508571648
CSI-Negative,685034794032455680
CSI-Negative,807598815951790080
CSI-Positive,743056217199644672
CSI-Negative,686845227437539328
CSI-Negative,747954145106133120
CSI-Negative,770505835160150016
CSI-Positive,804099591889186816
CSI-Negative,683109067737333760
CSI-Negative,765585944581931008
CSI-Positive,798659158639661056
CSI-Negative,787137555393310720
CSI-Negative,742234883305709568
CSI-Negative,775795886030938112
CSI-Negative,720366819266076672
CSI-Negative,736575318304116608
CSI-Negative,751526979300712448
CSI-Positive,788033908877033472
CSI-Negative,734218218643034112
CSI-Negative,792010163410472960
CSI-Negative,741262253475942400
CSI-Negative,809112275734953984
CSI-Negative,719239198692118528
CSI-Negative,794976507588440064
CSI-Positive,754090950662553600
CSI-Negative,685536614815109120
CSI-Negative,745992284664135680
CSI-Negative,759795656328216576
CSI-Negative,726550495821762560
CSI-Negative,731091194676056064
CSI-Negative,742508073034645504
CSI-Negative,708228196592963584
CSI-Positive,781872517954822144
CSI-Positive,786047294504402944
CSI-Positive,780424633648553984
CSI-Negative,686103585268973568
CSI-Negative,808005507386470400
CSI-Negative,686574823959494656
CSI-Negative,807369994707275776
CSI-Positive,809557473493393408
CSI-Positive,805456021187661824
CSI-Negative,731830547329208320
CSI-Negative,740048679101337600
CSI-Negative,707224628872278016
CSI-Negative,772788271407443968
CSI-Positive,723931286369386496
CSI-Negative,811215641160122368
CSI-Negative,799767879042433024
CSI-Negative,716735244515352576
CSI-Negative,728749490656567296
CSI-Negative,761688541311016960
CSI-Negative,725755933125697408
CSI-Negative,810167851889758208
CSI-Positive,771017909892214784
CSI-Positive,707309950003912704
CSI-Negative,765793473735917440
CSI-Negative,685259857516101632
CSI-Positive,755116490005876736
CSI-Negative,772262552629710720
CSI-Negative,800470602746249216
CSI-Negative,734186287100493824
CSI-Negative,774355649018855424
CSI-Positive,761147217512132608
CSI-Negative,768717710897274880
CSI-Positive,775435405814484992
CSI-Positive,695334143698165760
CSI-Positive,699858345369296896
CSI-Negative,805969604958896128
CSI-Negative,801957728163794944
CSI-Negative,690513080246099968
CSI-Negative,737937870317490048
CSI-Positive,791962346717491200
CSI-Negative,814618259395907584
CSI-Positive,809065805333794816
CSI-Negative,765439738803138560
CSI-Negative,691984145489235968
CSI-Negative,773234839529021440
CSI-Negative,790465649722138624
CSI-Negative,752908988249890816
CSI-Negative,767080769621749760
CSI-Positive,786806723264733184
CSI-Negative,795797494038982528
CSI-Positive,793505591830335488
CSI-Negative,766636325546188800
CSI-Positive,786582298288279552
CSI-Negative,716992961897238528
CSI-Negative,729989122249527296
CSI-Negative,740216148680167424
CSI-Negative,698113176395784192
CSI-Negative,741389686090915840
CSI-Negative,709866214672240640
CSI-Negative,794924746651537408
CSI-Negative,761837006875926528
CSI-Negative,731612888574623744
CSI-Negative,713063229665230848
CSI-Positive,696718173127733248
CSI-Negative,793393031407894528
CSI-Negative,795927328597512320
CSI-Negative,814171089878323200
CSI-Positive,757841960157614080
CSI-Negative,756461277300584448
CSI-Negative,692740729362386944
CSI-Negative,770237940362465280
CSI-Positive,783379009430253568
CSI-Negative,759473493218131840
CSI-Negative,693658990278934528
CSI-Negative,814678444743258112
CSI-Negative,813246810047135744
CSI-Positive,723409732636008448
CSI-Negative,747418078917595008
CSI-Negative,812450644061802496
CSI-Negative,802610381994815488
CSI-Negative,732639345295818752
CSI-Negative,723079062701232128
CSI-Negative,806144023689908224
CSI-Negative,718216603960270848
CSI-Negative,794832762972737408
CSI-Negative,796864607205912448
CSI-Negative,703169022796238848
CSI-Negative,712266547394314240
CSI-Positive,776912008935460864
CSI-Negative,685562603695923200
CSI-Negative,773714258836140032
CSI-Negative,734787049081995264
CSI-Negative,751358624803397632
CSI-Positive,807314281058435072
CSI-Negative,691159439949369344
CSI-Negative,693526214485676032
CSI-Negative,730839680242089984
CSI-Negative,720618378415579136
CSI-Negative,786190921561931648
CSI-Positive,769229068504068096
CSI-Negative,696423778251747328
CSI-Negative,715465600710025216
CSI-Negative,744612996060708864
CSI-Negative,730654412490821632
CSI-Positive,807854133269164032
CSI-Positive,796475770868670464
CSI-Positive,811221191302283264
CSI-Negative,792539033792544768
CSI-Negative,805964380701593600
CSI-Negative,777925623121457152
CSI-Negative,708422808901013504
CSI-Negative,753698851677147008
CSI-Negative,814646819539984384
CSI-Positive,782869160170782720
CSI-Negative,791496742181011456
CSI-Negative,748514636744491008
CSI-Negative,703695085699997696
CSI-Negative,740526129254125440
CSI-Negative,724023377455927296
CSI-Positive,702742740572860416
CSI-Negative,807682376440696832
CSI-Negative,789006938415562752
CSI-Positive,698989552325828608
CSI-Negative,714297620680818688
CSI-Negative,749023921966616576
CSI-Negative,733175593366343680
CSI-Negative,697063593603371008
CSI-Positive,775684868948668416
CSI-Negative,782464496124190720
CSI-Negative,784400513043460096
CSI-Negative,731611652462808960
CSI-Negative,733362665184092160
CSI-Negative,706899263012343808
CSI-Negative,696907130771804160
CSI-Negative,713057234083823616
CSI-Negative,788644030401818624
CSI-Negative,720884637526953984
CSI-Negative,768013443131645952
CSI-Negative,795855306987216896
CSI-Negative,709153923739754496
CSI-Negative,705903465797697536
CSI-Negative,731108830986141696
CSI-Negative,812324536016400384
CSI-Negative,698864771068784640
CSI-Negative,767668673473458048
CSI-Negative,796412404099850240
CSI-Negative,736078777881530240
CSI-Negative,684484731598049280
CSI-Positive,711978359345950720
CSI-Negative,707353831185711104
CSI-Negative,696783139037810688
CSI-Negative,716510533307002880
CSI-Negative,719833947589316608
CSI-Negative,717216157405749248
CSI-Negative,732224537295749120
CSI-Negative,765969208345702400
CSI-Negative,756690422777389056
CSI-Negative,743996965239676928
CSI-Positive,763252551428911104
CSI-Positive,790370721012690944
CSI-Negative,700598339717480448
CSI-Positive,725112246104379392
CSI-Negative,814140352219279360
CSI-Positive,752574625226190848
CSI-Negative,730170072317054976
CSI-Negative,747963796241584128
CSI-Negative,742998941411778560
CSI-Positive,758664169344204800
CSI-Negative,812474149453103104
CSI-Negative,798177332280180736
CSI-Negative,814246072856018944
CSI-Negative,747353365223440384
CSI-Positive,740453349150105600
CSI-Negative,738206702818996224
CSI-Negative,779306853406764928
CSI-Negative,807458643146784640
CSI-Negative,761162053197369344
CSI-Negative,697193852763934720
CSI-Negative,730193383898161152
CSI-Positive,750675817395462144
CSI-Negative,737405736502730752
CSI-Positive,726974168076550144
CSI-Negative,687457471112294400
CSI-Negative,734026519304011648
CSI-Negative,735534546947604480
CSI-Positive,718114347210391552
CSI-Negative,714437171554361344
CSI-Negative,776580568997703680
CSI-Negative,751899504970903552
CSI-Negative,808493744974499840
CSI-Negative,743592258742665216
CSI-Negative,706522049611755520
CSI-Positive,781986857126993920
CSI-Negative,710130386395926528
CSI-Negative,810921529076809728
CSI-Negative,807445926939922432
CSI-Negative,780713677267755008
CSI-Negative,717095015273598976
CSI-Negative,781806082393985024
CSI-Negative,778571326931873792
CSI-Positive,722666306407936000
CSI-Negative,690743589698211840
CSI-Negative,730565347460272128
CSI-Negative,803903641551679360
CSI-Negative,785622048265478144
CSI-Negative,748594455557644288
CSI-Negative,800769757402238848
CSI-Negative,699347953811644416
CSI-Negative,789097433955348480
CSI-Positive,791469241702711296
CSI-Negative,733421989268848640
CSI-Negative,722600102444064640
CSI-Negative,762904597077889024
CSI-Negative,730047998554738560
CSI-Negative,727278415598882816
CSI-Negative,753423812474048512
CSI-Negative,710914027854163968
CSI-Negative,796502698740871040
CSI-Negative,804547194703532032
CSI-Negative,760428426000003072
CSI-Negative,779867539350229120
CSI-Negative,776257597150203904
CSI-Negative,740537601497649152
CSI-Positive,753649806602625024
CSI-Negative,806523561212985344
CSI-Negative,690357403695648768
CSI-Negative,779688677245083520
CSI-Positive,726506269822078976
CSI-Negative,708716946729136128
CSI-Negative,746924592468492288
CSI-Negative,684767141724291072
CSI-Negative,806979658680037248
CSI-Negative,785728295232872320
CSI-Negative,792180124808470528
CSI-Negative,735300991784910848
CSI-Negative,710502121892925440
CSI-Positive,704045354698862592
CSI-Negative,699307610370134016
CSI-Negative,686307406138228736
CSI-Negative,722571641310433280
CSI-Negative,738007290419236864
CSI-Negative,686751857817980928
CSI-Negative,713733725595516928
CSI-Negative,727496907640180736
CSI-Negative,799372355873230848
CSI-Negative,690156913095544832
CSI-Negative,686812008939782144
CSI-Negative,764970325620645888
CSI-Negative,762952370410098688
CSI-Negative,718136787374317568
CSI-Negative,758103949924716544
CSI-Negative,761313775970611200
CSI-Negative,749299608166236160
CSI-Negative,763219694111207424
CSI-Positive,717433243914493952
CSI-Negative,803754898961506304
CSI-Negative,753531767210905600
CSI-Positive,690244859827912704
CSI-Negative,737408863583019008
CSI-Negative,786227452557144064
CSI-Negative,775715359760510976
CSI-Negative,812916682230530048
CSI-Negative,725058137397538816
CSI-Positive,768790887132303360
CSI-Negative,728238779404783616
CSI-Negative,762659935683350528
CSI-Negative,790649358597447680
CSI-Negative,791274816473096320
CSI-Negative,783701681464709120
CSI-Negative,701249892992360448
CSI-Negative,771446947525697536
CSI-Positive,720367889383993344
CSI-Negative,814574302674747520
CSI-Negative,729701312971956224
CSI-Positive,765568296620023808
CSI-Negative,796359830730485760
CSI-Positive,739570008846532608
CSI-Negative,811090749840363520
CSI-Positive,784452558026702848
CSI-Negative,707292172240879616
CSI-Positive,724937269291835392
CSI-Positive,760572655716093952
CSI-Negative,786785123093983232
CSI-Negative,793096898949242880
CSI-Negative,784370022487502720
CSI-Negative,782232129979547520
CSI-Negative,693943957680578560
CSI-Negative,807712124390821760
CSI-Negative,733438484933795840
CSI-Negative,744256434532134912
CSI-Negative,722974492012752896
CSI-Positive,796217300462555136
CSI-Positive,775342881250816000
CSI-Negative,739852860913909760
CSI-Negative,775784502018924544
CSI-Positive,717680544583139328
CSI-Negative,736880675526184960
CSI-Negative,704123260070436864
CSI-Positive,726063962660458496
CSI-Negative,768477996680409088
CSI-Negative,701517339179806720
CSI-Negative,769583261647564800
CSI-Negative,722712708995551232
CSI-Negative,685951709282172928
CSI-Positive,784210706124111872
CSI-Positive,788406637115604992
CSI-Negative,797269520654233600
CSI-Negative,796502698740871040
CSI-Positive,717282897720385536
CSI-Positive,709485030544969728
CSI-Negative,689513535567720448
CSI-Negative,737908700237664256
CSI-Negative,764457429849481216
CSI-Negative,765057422205472768
CSI-Negative,760249616243814400
CSI-Positive,725643617075761152
CSI-Negative,696666851754012672
CSI-Negative,727695062264651776
CSI-Positive,693169265495666688
CSI-Negative,757244338707451904
CSI-Negative,709889702589935616
CSI-Negative,727454339644579840
CSI-Negative,775383616561963008
CSI-Negative,767850166422343680
CSI-Negative,689470276686348288
CSI-Positive,746022013416808448
CSI-Negative,692262215810969600
CSI-Negative,772033624451547136
CSI-Negative,769164265576161280
CSI-Negative,744955486538072064
CSI-Negative,778050126703054848
CSI-Negative,742480502767001600
CSI-Negative,708080588121628672
CSI-Positive,762519058541645824
CSI-Negative,755017784610922496
CSI-Negative,745375782462197760
CSI-Positive,727686212027338752
CSI-Positive,776476214898851840
CSI-Positive,770042278555648000
CSI-Negative,708130030128390144
CSI-Negative,794995374427508736
CSI-Negative,723820740340928512
CSI-Negative,696717361781538816
CSI-Positive,735817990839508992
CSI-Negative,716092990964555776
CSI-Negative,748157267653107712
CSI-Negative,721104284306272256
CSI-Negative,721392771148283904
CSI-Negative,693924731590942720
CSI-Positive,719805563056562176
CSI-Negative,759425860625588224
CSI-Negative,684386080574062592
CSI-Negative,726419110184280064
CSI-Negative,755502455413014528
CSI-Negative,758486813052837760
CSI-Positive,705511705963601920
CSI-Negative,712652534167502848
CSI-Negative,704580799027261440
CSI-Negative,688247478131412992
CSI-Positive,683589342531563520
CSI-Negative,713197012418707456
CSI-Positive,809131872684912640
CSI-Negative,785287563011645440
CSI-Negative,700575570808201216
CSI-Negative,716698744255877120
CSI-Negative,719909412979216384
CSI-Negative,693931315658272768
CSI-Negative,789473118624616448
CSI-Negative,811338401572155392
CSI-Negative,804026404111269888
CSI-Negative,709462353318776832
CSI-Positive,789299354158796800
CSI-Negative,809610828550913920
CSI-Negative,732186564491542528
CSI-Negative,712566269736652800
CSI-Negative,693196077718245376
CSI-Negative,747963357957865472
CSI-Negative,801518021755994112
CSI-Negative,738650970268143616
CSI-Positive,769040255160815616
CSI-Negative,746269893775888384
CSI-Positive,721101074673709056
CSI-Negative,693226180447752192
CSI-Negative,707109636609089536
CSI-Negative,687348320654643200
CSI-Negative,706728228891701248
CSI-Negative,803945979254714240
CSI-Negative,726611974981742720
CSI-Negative,750961094244519936
CSI-Positive,807694271868469248
CSI-Negative,750411440943685632
CSI-Negative,695009631966531584
CSI-Negative,783688955430596608
CSI-Negative,740784795903512576
CSI-Negative,721763499345620992
CSI-Negative,788993950879248384
CSI-Negative,735114936960044928
CSI-Positive,738784848496627712
CSI-Negative,773673016609865728
CSI-Negative,717767653809631232
CSI-Negative,699553863783677952
CSI-Negative,776835013799243648
CSI-Negative,799754145435676672
CSI-Negative,773583166917316608
CSI-Negative,714494277406048256
CSI-Negative,716988368924622848
CSI-Negative,696293922784604160
CSI-Negative,753787303068307456
CSI-Positive,801319546481209344
CSI-Negative,719726494075912192
CSI-Negative,702157776185786368
CSI-Negative,786617040568070144
CSI-Positive,717291118703026176
CSI-Negative,718762281362796544
CSI-Negative,800607739433144320
CSI-Positive,741165342567845888
CSI-Negative,767784952234663936
CSI-Positive,808330034880475136
CSI-Negative,791334085247369216
CSI-Negative,746671199216873472
CSI-Negative,752479110157438848
CSI-Positive,771730560758591488
CSI-Negative,763032262153613312
CSI-Negative,723467703059550208
CSI-Negative,799657729077952512
CSI-Negative,760788906363260928
CSI-Negative,710188896806567936
CSI-Negative,808468233200091136
CSI-Negative,814622285080297472
CSI-Negative,767477638889897984
CSI-Negative,746911542294122496
CSI-Positive,767728644840042496
CSI-Negative,723099849214836608
CSI-Positive,685492660812025856
CSI-Negative,736276572508819456
CSI-Positive,769138991883030528
CSI-Negative,771867378758119424
CSI-Positive,785823183488233472
CSI-Negative,693880950439165952
CSI-Negative,713745737385910272
CSI-Negative,737970013689241600
CSI-Negative,768997136088256512
CSI-Negative,788837712916783104
CSI-Negative,795830009290104832
CSI-Negative,760887434062069760
CSI-Negative,809081265223847936
CSI-Negative,753312414171619328
CSI-Positive,704481489854054400
CSI-Negative,682958416659267584
CSI-Negative,805959252657500160
CSI-Negative,730246314781331328
CSI-Negative,702508579048267776
CSI-Negative,782378030345940992
CSI-Negative,778726212310999040
CSI-Negative,802671514793480320
CSI-Negative,776070289566363648
CSI-Negative,699037758061305856
CSI-Negative,737736541452132352
CSI-Negative,694162793516371968
CSI-Negative,778430531193012224
CSI-Positive,786540542536458240
CSI-Negative,796877878960922624
CSI-Negative,770163177908645760
CSI-Negative,739731159035301888
CSI-Negative,693973125042683904
CSI-Negative,767774654303965184
CSI-Negative,790597738400403456
CSI-Negative,715923683525713920
CSI-Negative,781667668340383744
CSI-Negative,701104260017049600
CSI-Negative,766866108787912704
CSI-Negative,761336792192733184
CSI-Negative,754040653445599232
CSI-Negative,720437247925858304
CSI-Negative,712983863140683776
CSI-Negative,777462229696294912
CSI-Positive,776136634882527232
CSI-Negative,714417970517319680
CSI-Negative,705157261468045312
CSI-Negative,806623104004980608
CSI-Negative,793911131374915584
CSI-Negative,805474950668750720
CSI-Negative,786157917288402944
CSI-Negative,757450062914084864
CSI-Negative,739130263737933824
CSI-Positive,701607129476677632
CSI-Negative,720042505861922816
CSI-Negative,746713387279749120
CSI-Negative,718986653348401152
CSI-Negative,697748678325497856
CSI-Negative,722928548315398144
CSI-Positive,806204366789218304
CSI-Negative,755756459527434240
CSI-Negative,783050039866163200
CSI-Negative,697316094974029824
CSI-Negative,755579745111269248
CSI-Negative,743815760976347136
CSI-Negative,771121324609703936
CSI-Positive,796838925465698304
CSI-Negative,734705314948386816
CSI-Negative,793111794780925952
CSI-Negative,806160627794382848
CSI-Negative,780521685715869696
CSI-Negative,747764268548956160
CSI-Positive,730607885105958912
CSI-Negative,812057557061734400
CSI-Negative,801874489655037952
CSI-Negative,799760808926388224
CSI-Negative,726715102095880320
CSI-Negative,709403571180183552
CSI-Positive,788720924056883200
CSI-Negative,683482905948106752
CSI-Negative,775688452025249792
CSI-Negative,811992231875899392
CSI-Negative,718419662967607296
CSI-Positive,775148615127986176
CSI-Negative,768527043348889600
CSI-Negative,750286180776828928
CSI-Negative,715537894451113984
CSI-Negative,759920486239178752
CSI-Negative,809692212019728384
CSI-Negative,810023337694990336
CSI-Positive,798303013534400512
CSI-Negative,690602802335252480
CSI-Negative,771188940497838080
CSI-Negative,686458876137488384
CSI-Negative,790428599333420928
CSI-Negative,772469451572772864
CSI-Positive,798615927260663808
CSI-Positive,774353366696599552
CSI-Positive,724937609559052288
CSI-Negative,796578343650926592
CSI-Negative,804244954163908608
CSI-Negative,699959292062011392
CSI-Positive,752519522238607360
CSI-Negative,808491740671934464
CSI-Positive,791488900363681792
CSI-Negative,765028553771671552
CSI-Positive,692366737623257088
CSI-Negative,719569492288892928
CSI-Negative,811712128159617024
CSI-Negative,752515740465409920
CSI-Negative,732234739264950272
CSI-Negative,772678560762826752
CSI-Negative,687336725534892032
CSI-Positive,768094271979216896
CSI-Negative,767045309994266624
CSI-Negative,775545488456155136
CSI-Negative,790794057614106624
CSI-Negative,779422751916515328
CSI-Negative,813319913339109376
CSI-Negative,803054745426476928
CSI-Negative,771548216256966656
CSI-Negative,691037956744810496
CSI-Negative,740852921449881600
CSI-Negative,791644756363382784
CSI-Negative,780597086186303360
CSI-Negative,750844974233690112
CSI-Negative,742439562513928192
CSI-Negative,786816475139018752
CSI-Negative,690574887275085824
CSI-Negative,707505425852317696
CSI-Negative,804891578657447936
CSI-Negative,767157796622176128
CSI-Positive,685763608207175680
CSI-Negative,754243097266126848
CSI-Positive,759265852873203712
CSI-Negative,791596914840113152
CSI-Negative,739232099463495680
CSI-Positive,712073963979997184
CSI-Positive,766090373449986048
CSI-Negative,787561060559679488
CSI-Negative,759342768175144960
CSI-Negative,704818549144027136
CSI-Negative,690337601614643200
CSI-Positive,702442633759686656
CSI-Negative,767743379929239552
CSI-Positive,774400894045650944
CSI-Negative,766689143648727040
CSI-Negative,783067358944456704
CSI-Negative,696424164178161664
CSI-Positive,778303216127713280
CSI-Negative,698626010896424960
CSI-Positive,757974810739744768
CSI-Positive,765961077653929984
CSI-Negative,722845794248863744
CSI-Negative,709093636475121664
CSI-Negative,713335850965315584
CSI-Negative,803820221362475008
CSI-Negative,806569394595889152
CSI-Positive,715977049761034240
CSI-Negative,787461724215664640
CSI-Negative,775807622872195072
CSI-Negative,781225597188075520
CSI-Negative,803984382121938944
CSI-Negative,806245916273442816
CSI-Positive,759238019929038848
CSI-Negative,752626987508768640
CSI-Negative,775954268134060032
CSI-Positive,786949200571432960
CSI-Negative,752536437392891904
CSI-Negative,687731950774255616
CSI-Negative,710889950330228736
CSI-Negative,778733303897595904
CSI-Negative,727338795872325632
CSI-Negative,790228046242545664
CSI-Negative,784821437081198720
CSI-Positive,763002335803080704
CSI-Positive,789583175303458816
CSI-Negative,789118535041548288
CSI-Negative,684825300270772224
CSI-Positive,740687557961363456
CSI-Negative,790354530802077696
CSI-Negative,796502698740871040
CSI-Negative,809822068745375744
CSI-Positive,763473339629264896
CSI-Negative,693170047490134016
